id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price,kfold
6664645,75017.0,48.88607,2.31787,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1.11,65,18,0,2.0,1,4.95,3,6,3,3,6,6,3.0,6.0,19,0,moderate,security_deposit_1,0,10.0,45.0,0
43206053,75116.0,48.86976,2.29049,Passy,1,3.0,Entire home/apt,2.0,4.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,13.0,1,7.94,30,365,30,30,365,365,30.0,365.0,304,0,strict,security_deposit_1,1,277.0,240.0,0
13986609,75007.0,48.85904,2.29862,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0.63,29,16,1,20.0,1,6.25,3,26,5,26,1125,1125,23.2,1125.0,117,1,moderate,security_deposit_0,1,50.0,59.0,0
42757201,75015.0,48.84794,2.2996,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,1,0,1,0,0,2.03,4,4,0,1.0,1,0.18,1,1125,1,2,1125,1125,1.3,1125.0,43,0,flexible,security_deposit_1,0,53.0,60.0,0
37211186,75001.0,48.86349000000001,2.3454900000000003,Louvre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0.81,6,6,0,1.0,1,4.51,3,1125,3,3,1125,1125,3.0,1125.0,0,1,strict,security_deposit_0,0,15.0,65.0,0
787722,75018.0,48.89488,2.33779,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.55,31,5,0,2.0,1,7.5,2,1125,1,2,1125,1125,1.3,1125.0,12,0,strict,security_deposit_0,0,15.0,50.0,0
25434506,75011.0,48.85745,2.38573,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1.39,32,1,0,1.0,0,3.79,4,28,4,4,28,28,4.0,28.0,39,1,strict,security_deposit_1,0,20.0,68.0,0
32979806,75002.0,48.87125,2.33908,Bourse,1,2.0,Entire home/apt,3.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.09,1,1,0,34.0,0,4.47,3,1125,3,3,1125,1125,3.0,1125.0,331,1,strict,security_deposit_0,1,105.0,340.0,0
32858238,75002.0,48.86813,2.35051,Bourse,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,4.88,68,59,0,51.0,1,5.21,2,1125,2,3,1125,1125,2.9,1125.0,308,1,flexible,security_deposit_0,1,45.0,93.0,0
38082950,75018.0,48.88519,2.33954,Buttes-Montmartre,1,3.0,Entire home/apt,2.0,5.0,Bed,10,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2.39,19,19,0,122.0,1,1.81,1,1125,1,4,2,1125,2.2,230.4,342,1,moderate,security_deposit_1,1,0.0,217.0,0
28171454,75017.0,48.88048,2.29888,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1.52,31,17,0,1.0,1,1.7,3,1125,2,3,1125,1125,3.0,1125.0,365,1,strict,security_deposit_1,0,35.0,128.0,0
18523456,75003.0,48.86557,2.35357,Temple,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0.28,10,1,1,0.0,1,3.04,7,1125,7,7,1125,1125,7.0,1125.0,365,0,strict,security_deposit_1,0,100.0,130.0,0
38833517,75010.0,48.87135,2.3523400000000003,Entrepôt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,1,1,1,0,0,0,0,1,0,,0,0,0,4.0,0,0.65,3,90,3,3,90,90,3.0,90.0,52,0,strict,security_deposit_1,0,90.0,109.0,0
28333131,75001.0,48.86936,2.32974,Bourse,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,3.0,60,28,0,2.0,1,1.73,1,1125,1,1,1125,1125,1.0,1125.0,309,1,moderate,security_deposit_1,0,70.0,199.0,0
34864003,75003.0,48.86216,2.36217,Temple,1,1.0,Entire home/apt,1.0,0.0,Bed,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,2.1,24,24,0,1.0,0,5.9,3,1125,3,3,1125,1125,3.0,1125.0,133,0,flexible,security_deposit_1,0,30.0,80.0,0
36298735,75019.0,48.89255,2.37971,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.79,8,8,0,1.0,1,0.86,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,77.0,0
33714114,75019.0,48.88328,2.38939,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.33,4,4,0,1.0,1,6.24,3,4,3,3,1125,1125,3.0,1125.0,0,1,strict,security_deposit_n,0,15.0,75.0,0
22299149,75008.0,48.87466,2.31629,Élysée,1,2.0,Private room,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0.77,22,4,0,24.0,1,4.13,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,1,84.0,139.0,0
42874217,75012.0,48.84176,2.4028,Reuilly,1,2.0,Entire home/apt,2.0,3.0,Bed,5,1,1,1,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,204.0,1,3.08,1,1125,1,6,5,1125,4.9,37.1,134,1,strict,security_deposit_1,1,112.0,126.0,0
41636301,75008.0,48.87187,2.31351,Élysée,1,2.0,Entire home/apt,1.0,4.0,Bed,6,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0.62,2,2,0,1.0,0,1.42,3,1125,3,3,1125,1125,3.0,1125.0,91,0,strict,security_deposit_1,0,90.0,150.0,0
39355870,75014.0,48.83586,2.32475,Observatoire,1,1.0,Entire home/apt,1.0,3.0,Bed,4,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.47,3,3,0,1.0,1,0.59,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,75.0,75.0,0
39439745,75015.0,48.83752,2.29545,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,1,0,0,,0,0,0,0.0,0,0.56,2,1125,2,2,1125,1125,2.0,1125.0,0,1,strict,security_deposit_0,0,60.0,95.0,0
2456319,75005.0,48.84913,2.33829,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,5.06,374,4,0,1.0,1,9.79,2,1125,2,2,1125,1125,2.0,1125.0,221,0,moderate,security_deposit_1,0,20.0,89.0,0
5170184,75010.0,48.87878,2.36301,Entrepôt,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,3.35,208,32,1,2.0,1,5.76,1,5,1,1,5,5,1.0,5.0,330,0,strict,security_deposit_0,0,0.0,55.0,0
36518526,75010.0,48.88308,2.36127,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0.93,9,9,0,1.0,0,2.77,5,1125,5,5,1125,1125,5.0,1125.0,0,0,strict,security_deposit_1,0,15.0,65.0,0
6651898,75009.0,48.87298,2.33419,Opéra,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4.78,287,38,1,1.0,1,4.95,3,7,3,3,7,7,3.0,7.0,204,0,strict,security_deposit_1,0,,65.0,0
27429311,93300.0,48.90106,2.38657,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1.55,31,14,0,1.0,1,1.85,2,30,2,2,30,30,2.0,30.0,0,1,moderate,security_deposit_n,0,,59.0,0
29125475,75017.0,48.88639000000001,2.32028,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1.29,25,11,0,1.0,1,1.6,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,64.0,0
24042119,75015.0,48.8474,2.29839,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0.66,17,6,0,1.0,1,6.19,4,10,4,4,10,10,4.0,10.0,0,0,strict,security_deposit_1,0,30.0,47.0,0
36369515,75010.0,48.87199,2.3725400000000003,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0.75,6,6,0,1.0,1,0.85,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,70.0,0
20879260,75010.0,48.88019,2.36287,Entrepôt,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1.44,43,16,0,1.0,1,5.32,3,1125,3,3,1125,1125,3.0,1125.0,228,0,strict,security_deposit_n,0,,71.0,0
21721885,75016.0,48.85767,2.28416,Passy,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,1,0,0,1,0,2.41,66,27,0,94.0,1,3.3,1,1125,1,1,1,1125,1.0,47.9,365,1,strict,security_deposit_1,1,50.0,116.0,0
34109393,75004.0,48.8607,2.35206,Hôtel-de-Ville,1,1.0,Private room,1.0,1.0,Bed,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.93,11,11,1,1.0,1,1.06,2,10,2,2,10,10,2.0,10.0,181,0,flexible,security_deposit_1,0,25.0,85.0,0
32884854,75013.0,48.8285,2.35223,Gobelins,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1.25,14,14,0,1.0,1,4.61,1,15,1,1,15,15,1.0,15.0,364,0,flexible,security_deposit_1,0,20.0,55.0,0
18582020,75116.0,48.87199,2.29237,Passy,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0.46,17,3,0,14.0,1,3.03,1,60,1,1,60,60,1.0,60.0,277,1,strict,security_deposit_0,1,45.0,145.0,0
38513095,75015.0,48.84694,2.29676,Vaugirard,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1.09,8,8,0,2.0,1,3.47,10,1125,10,10,1125,1125,10.0,1125.0,0,1,strict,security_deposit_n,0,26.0,100.0,0
18239203,75003.0,48.85798,2.3634,Temple,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,0,1,0,0,0,2.13,78,27,0,2.0,1,6.06,2,1125,2,2,1125,1125,2.0,1125.0,27,1,strict,security_deposit_1,0,30.0,79.0,0
19775391,75009.0,48.88128,2.34346,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.29,10,4,0,1.0,1,5.75,5,14,5,5,14,14,5.0,14.0,87,0,moderate,security_deposit_1,0,30.0,100.0,0
32037743,75011.0,48.85632,2.38917,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0.65,9,6,1,1.0,1,1.27,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,86.0,0
4489018,75012.0,48.8469,2.38795,Reuilly,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1.96,131,30,1,1.0,1,5.53,3,12,3,3,12,12,3.0,12.0,84,0,flexible,security_deposit_1,0,0.0,44.0,0
35843590,75018.0,48.88514,2.33758,Buttes-Montmartre,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1.68,17,17,0,1.0,1,0.9,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,45.0,89.0,0
36631243,75011.0,48.86153,2.38616,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.21,2,2,0,37.0,1,2.85,2,1125,2,2,1125,1125,2.0,1125.0,0,1,strict,security_deposit_1,1,60.0,57.0,0
24601556,75011.0,48.85471,2.37128,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0.57,14,8,0,1.0,1,2.05,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,66.0,0
40817363,75007.0,48.85678,2.3054,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.9,8,8,0,1.0,0,1.18,7,65,7,7,1125,1125,7.0,1125.0,48,1,moderate,security_deposit_0,0,20.0,89.0,0
24405972,75002.0,48.87035,2.34835,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,0,0,1,2.11,52,18,1,1.0,1,2.08,2,100,2,2,1125,1125,2.0,1125.0,36,1,strict,security_deposit_1,0,50.0,90.0,0
38998703,75011.0,48.85593,2.3798,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1.19,8,8,1,1.0,0,4.87,2,15,2,2,15,15,2.0,15.0,0,0,strict,security_deposit_n,0,20.0,100.0,0
43300837,75116.0,48.86967,2.28934,Passy,1,1.0,Entire home/apt,1.5,1.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,13.0,1,7.94,30,365,30,30,365,365,30.0,365.0,286,0,strict,security_deposit_1,1,111.0,92.0,0
3124704,75005.0,48.84244,2.35283,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,0,1,1,0,0,1,0,0,0,2.36,169,31,1,1.0,1,6.46,1,13,1,1,13,13,1.0,13.0,0,1,moderate,security_deposit_1,0,0.0,80.0,0
4553748,75015.0,48.84874,2.2935,Vaugirard,1,1.0,Private room,1.0,1.0,Other,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,3.25,114,26,1,3.0,1,5.96,1,1125,1,1,1125,1125,1.0,1125.0,157,0,strict,security_deposit_1,0,25.0,64.0,0
40532272,75015.0,48.84483,2.28302,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0.39,2,2,0,1.0,1,1.74,2,1125,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_n,0,10.0,70.0,0
30263877,,48.86832,2.35486,Temple,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0.82,11,7,0,1.0,0,4.76,5,90,5,5,1125,1125,5.0,1125.0,270,0,moderate,security_deposit_1,0,45.0,179.0,0
33338272,75007.0,48.85795,2.32754,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2.78,38,32,0,37.0,1,6.88,2,14,2,2,14,14,2.0,14.0,132,0,moderate,security_deposit_1,1,65.0,140.0,0
21247756,75019.0,48.8866,2.38096,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0.84,26,4,1,1.0,0,2.59,6,1125,6,6,1125,1125,6.0,1125.0,0,0,moderate,security_deposit_0,0,15.0,74.0,0
37669228,75011.0,48.85506,2.38836,Popincourt,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,0,0,,0,0,0,1.0,1,0.75,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,63.0,99.0,0
689487,75005.0,48.84816,2.35256,Panthéon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1.34,114,10,1,1.0,1,8.27,2,1125,2,2,1125,1125,2.0,1125.0,11,1,strict,security_deposit_1,0,48.0,99.0,0
35899148,75017.0,48.89266,2.32133,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0.63,6,6,0,1.0,1,0.89,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,75.0,0
37137034,75015.0,48.85072,2.29356,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0.66,6,6,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,96.0,0
31952734,75016.0,48.86718,2.2758700000000003,Passy,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.81,12,10,1,1.0,1,1.29,2,1125,2,7,1125,1125,4.3,1125.0,228,1,flexible,security_deposit_1,0,63.0,110.0,0
18320247,75002.0,48.86936,2.34152,Bourse,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1.72,39,28,1,1.0,1,3.2,2,1125,2,2,1125,1125,2.0,1125.0,46,0,moderate,security_deposit_1,0,60.0,190.0,0
29475049,75012.0,48.84174,2.40376,Reuilly,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.83,14,5,0,21.0,1,3.09,2,1125,2,2,1125,1125,2.0,1125.0,0,1,moderate,security_deposit_1,1,80.0,80.0,0
39971486,75014.0,48.82892,2.33385,Observatoire,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.16,1,1,0,1.0,1,7.53,3,15,3,3,15,15,3.0,15.0,0,0,moderate,security_deposit_n,0,,100.0,0
39124918,75007.0,48.85877,2.30579,Palais-Bourbon,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.14,1,1,0,3.0,1,0.91,1,1125,1,1,1125,1125,1.0,1125.0,0,1,flexible,security_deposit_0,0,39.0,176.0,0
14395574,75011.0,48.85384000000001,2.37436,Popincourt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0.26,12,5,0,0.0,1,3.76,5,1125,5,5,1125,1125,5.0,1125.0,0,0,flexible,security_deposit_n,0,,59.0,0
21087719,75003.0,48.86906,2.35443,Temple,1,4.0,Entire home/apt,2.0,8.0,Bed,14,1,1,1,1,1,1,1,0,0,1,1,0,1,0,3.05,97,43,0,86.0,1,4.29,3,1125,3,3,1125,1125,3.0,1125.0,361,1,super_strict,security_deposit_1,1,115.0,120.0,0
42808704,75014.0,48.83351,2.32861,Observatoire,1,,Entire home/apt,0.5,2.0,Bed,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,1,3.02,1,5,1,1,1125,1125,1.0,1125.0,0,1,flexible,security_deposit_n,0,20.0,70.0,0
22143516,75009.0,48.87362,2.37873,Buttes-Chaumont,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,,0,0,0,303.0,1,7.91,30,1125,30,30,1125,1125,30.0,1125.0,126,1,strict,security_deposit_1,1,100.0,66.0,0
40617829,75009.0,48.88208,2.34578,Opéra,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1.67,6,6,0,292.0,1,7.05,3,1125,3,4,1125,1125,3.8,1125.0,0,1,strict,security_deposit_1,1,18.0,77.0,0
33954703,75002.0,48.86797,2.35285,Bourse,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,2.65,30,30,1,1.0,1,5.25,3,120,3,3,1125,1125,3.0,1125.0,97,1,moderate,security_deposit_0,0,0.0,160.0,0
33193613,75020.0,48.87315,2.38673,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1.54,20,16,0,1.0,1,6.74,2,1125,2,2,1125,1125,2.0,1125.0,60,1,strict,security_deposit_1,0,50.0,60.0,0
35663539,75009.0,48.8778,2.34328,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1.59,17,17,1,1.0,1,0.91,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,56.0,78.0,0
41207946,75004.0,48.85324,2.36591,Hôtel-de-Ville,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,3.66,16,16,0,0.0,1,1.44,1,1125,1,1,1125,1125,1.0,1125.0,147,1,strict,security_deposit_1,0,33.0,85.0,0
29678067,75012.0,48.83788,2.40164,Reuilly,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0.98,18,12,0,1.0,1,6.19,3,1125,2,3,4,1125,2.7,1112.3,81,0,strict,security_deposit_0,0,30.0,50.0,0
38678531,75008.0,48.87312,2.32065,Élysée,1,1.0,Entire home/apt,1.0,0.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0.32,1,1,0,1.0,1,5.77,12,1125,12,12,1125,1125,12.0,1125.0,173,0,strict,security_deposit_0,0,20.0,62.0,0
39767029,75003.0,48.86691,2.35717,Temple,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1.1,5,5,0,13.0,0,6.27,1,1125,1,4,2,1125,1.8,239.0,362,1,strict,security_deposit_1,1,75.0,94.0,0
37000356,75012.0,48.84206,2.39443,Reuilly,1,1.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.74,7,7,0,0.0,1,3.07,3,1125,3,3,1125,1125,3.0,1125.0,159,0,strict,security_deposit_1,0,30.0,110.0,0
39980980,75010.0,48.87326,2.37565,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,1.0,1,4.12,2,1125,2,2,1125,1125,2.0,1125.0,71,0,flexible,security_deposit_1,0,20.0,80.0,0
42651334,75016.0,48.84003,2.26705,Passy,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,2.14,2,1125,2,2,1125,1125,2.0,1125.0,3,1,moderate,security_deposit_n,0,,90.0,0
38715214,75019.0,48.8726,2.38142,Ménilmontant,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1.42,8,8,1,1.0,1,6.13,1,7,1,1,7,7,1.0,7.0,0,0,flexible,security_deposit_0,0,15.0,70.0,0
33632756,75007.0,48.85815,2.30855,Palais-Bourbon,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1.0,11,11,1,1.0,0,1.1,3,6,3,5,6,6,3.1,6.0,55,0,strict,security_deposit_1,0,50.0,150.0,0
4974765,75014.0,48.82836,2.32177,Observatoire,1,0.0,Entire home/apt,1.0,1.0,Sofa,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.06,4,1,0,1.0,1,5.36,1,1125,1,1,1125,1125,1.0,1125.0,285,0,flexible,security_deposit_n,0,20.0,70.0,0
22414110,75005.0,48.84737,2.35523,Panthéon,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,0,1,0,1,1,1,0,0,1,0,0,0,2.27,65,23,0,1.0,0,7.12,2,31,2,2,1125,1125,2.0,1125.0,89,1,moderate,security_deposit_0,0,20.0,100.0,0
39252036,75020.0,48.865,2.39668,Ménilmontant,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,3.08,20,20,0,0.0,1,6.8,2,14,2,2,14,14,2.0,14.0,18,0,moderate,security_deposit_0,0,15.0,82.0,0
41783663,75020.0,48.87348,2.3957900000000003,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0.65,2,2,0,1.0,1,0.3,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,95.0,0
38598554,75013.0,48.82564,2.36073,Gobelins,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1.05,8,8,1,1.0,1,0.66,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,78.0,0
36549450,75014.0,48.83369,2.31715,Observatoire,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.88,8,8,0,1.0,1,0.84,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,72.0,0
4769871,75018.0,48.88597,2.34982,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.57,36,2,0,1.0,1,6.78,5,1125,5,5,1125,1125,5.0,1125.0,0,1,moderate,security_deposit_1,0,25.0,72.0,0
37803152,75015.0,48.83600000000001,2.293,Vaugirard,1,3.0,Entire home/apt,2.0,6.0,Bed,8,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1.83,11,11,1,0.0,1,7.51,1,1125,1,1,1125,1125,1.0,1125.0,98,1,strict,security_deposit_1,0,100.0,300.0,0
39311985,75017.0,48.88088,2.29535,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3.0,20,20,0,0.0,1,7.23,2,24,2,2,1125,1125,2.0,1125.0,140,1,moderate,security_deposit_n,0,,69.0,0
37266147,75003.0,48.86792,2.36015,Temple,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,1,1,1,,0,0,0,1.0,0,0.79,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,0,90.0,106.0,0
43282118,92100.0,48.84071,2.24831,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,,0,0,0,1.0,0,1.95,7,100,7,7,1125,1125,7.0,1125.0,246,1,flexible,security_deposit_0,0,40.0,100.0,0
