id,zipcode,latitude,longitude,neighbourhood_cleansed,is_location_exact,bedrooms,room_type,bathrooms,beds,bed_type,accommodates,essentials,wifi,tv,kitchen,oven,cooking basics,heating,washer,host greets you,elevator,family/kid friendly,private living room,coffee maker,dishwasher,reviews_per_month,number_of_reviews,number_of_reviews_ltm,host_is_superhost,host_total_listings,host_identity_verified,host_since_years,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_365,is_instant_bookable,cancellation_policy,security_deposit,is_agency,cleaning_fee,price
32002451,75009.0,48.877959999999995,2.34405,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1.37,19,17,0,2.0,1,7.52,2,30,2,2,1125,1125,2.0,1125.0,16,0,flexible,security_deposit_1,0,35.0,110.0
39750643,75018.0,48.888009999999994,2.35183,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,0,0.66,4,4,0,292.0,1,7.05,3,1125,3,4,1125,1125,3.8,1125.0,0,1,strict,security_deposit_1,1,30.0,85.0
37226149,75007.0,48.851440000000004,2.31414,Palais-Bourbon,1,3.0,Entire home/apt,2.0,5.0,Bed,8,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0.33,3,3,0,1.0,1,0.78,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,80.0,333.0
29280835,75017.0,48.88558,2.32173,Batignolles-Monceau,1,2.0,Entire home/apt,1.0,4.0,Bed,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1,2.88,55,24,1,1.0,1,4.92,5,30,5,5,30,30,5.0,30.0,41,0,flexible,security_deposit_0,0,50.0,120.0
3390980,75011.0,48.85191,2.38948,Popincourt,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1.26,85,17,1,1.0,1,5.9,5,15,5,5,15,15,5.0,15.0,185,0,strict,security_deposit_1,0,25.0,95.0
28756140,,48.89721,2.38606,Buttes-Chaumont,0,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0.87,15,8,1,0.0,1,1.69,1,99,1,1,1125,1125,1.0,1125.0,0,0,strict,security_deposit_1,0,9.0,31.0
18875131,75014.0,48.82421,2.32971,Observatoire,1,1.0,Private room,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1.48,52,9,1,2.0,1,7.3,1,30,1,1,1125,1125,1.0,1125.0,0,0,moderate,security_deposit_1,0,8.0,29.0
25172173,75116.0,48.87162,2.2923,Passy,1,2.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1.14,25,3,0,14.0,1,3.03,1,71,1,1,71,71,1.0,71.0,277,1,flexible,security_deposit_0,1,45.0,120.0
37080207,75016.0,48.84048,2.26445,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1.02,9,9,0,1.0,1,0.8,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,29.0
20629704,75007.0,48.85666,2.30954,Palais-Bourbon,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,1,1,0,0,0,0,,0,0,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,364,1,strict,security_deposit_1,1,80.0,85.0
40221139,75006.0,48.84778,2.33184,Luxembourg,1,1.0,Entire home/apt,1.0,3.0,Bed,5,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1.33,7,7,0,0.0,1,5.67,5,40,5,5,40,40,5.0,40.0,156,0,moderate,security_deposit_1,0,0.0,235.0
21703388,75009.0,48.87233,2.3458799999999997,Opéra,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1.48,24,8,0,1.0,1,2.91,4,1125,4,4,1125,1125,4.0,1125.0,0,0,strict,security_deposit_n,0,,48.0
17432320,75009.0,48.874390000000005,2.34354,Opéra,1,3.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0.43,15,3,1,2.0,1,3.21,7,90,7,7,1125,1125,7.0,1125.0,300,1,strict,security_deposit_1,0,139.0,462.0
43344626,75008.0,48.8693,2.32091,Élysée,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0,1.0,1,0.36,2,1125,2,2,1125,1125,2.0,1125.0,181,1,strict,security_deposit_1,0,30.0,90.0
30498612,75004.0,48.856429999999996,2.3629599999999997,Hôtel-de-Ville,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1.52,25,15,1,1.0,1,3.99,5,31,5,5,31,31,5.0,31.0,241,0,flexible,security_deposit_0,0,60.0,98.0
28037576,75020.0,48.8703,2.39921,Ménilmontant,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0.8,16,9,1,1.0,1,6.86,3,1125,3,3,1125,1125,3.0,1125.0,0,0,flexible,security_deposit_0,0,30.0,60.0
43352467,75002.0,48.86773,2.35292,Bourse,1,2.0,Entire home/apt,2.0,4.0,Bed,8,1,1,1,1,1,1,1,0,0,0,1,0,1,0,,0,0,0,86.0,1,4.29,1,1125,3,3,1125,1125,3.0,1125.0,363,1,moderate,security_deposit_1,1,80.0,96.0
4684248,75020.0,48.86732,2.3837900000000003,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0.38,25,4,0,1.0,0,5.46,14,31,14,14,31,31,14.0,31.0,133,0,strict,security_deposit_1,0,60.0,88.0
39710650,75011.0,48.86473,2.37937,Popincourt,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0.64,3,3,0,1.0,1,0.53,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,59.0,69.0
26708701,75015.0,48.85342,2.29773,Palais-Bourbon,1,1.0,Entire home/apt,1.0,1.0,Bed,5,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2.86,64,35,1,6.0,1,3.91,2,30,2,2,30,30,2.0,30.0,344,1,strict,security_deposit_1,1,50.0,290.0
19800650,75002.0,48.86983,2.34781,Bourse,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0.06,2,1,0,303.0,1,7.9,30,1125,30,30,1125,1125,30.0,1125.0,305,1,strict,security_deposit_1,1,80.0,55.0
42286202,75012.0,48.83312,2.40017,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,1,0,,0,0,0,1.0,1,0.25,1,1125,1,2,1125,1125,1.3,1125.0,73,0,flexible,security_deposit_1,0,73.0,100.0
81106,75010.0,48.8844,2.36091,Entrepôt,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.5,55,9,1,1.0,1,9.18,7,100,7,7,100,100,7.0,100.0,30,0,moderate,security_deposit_1,0,30.0,85.0
41928532,75010.0,48.87043,2.3519799999999997,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0.44,1,1,0,1.0,1,0.28,1,1125,1,2,1125,1125,1.3,1125.0,73,0,flexible,security_deposit_1,0,49.0,37.0
41972376,75011.0,48.85398,2.3963900000000002,Ménilmontant,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0.44,1,1,0,1.0,1,0.27,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,90.0
41628632,75018.0,48.89391,2.3477799999999998,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,1,1,0,2.52,9,9,0,1.0,1,0.32,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,59.0,56.0
29620184,,48.87305,2.35352,Entrepôt,0,2.0,Private room,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,2.03,38,25,0,3.0,0,1.54,1,45,1,2,1125,1125,1.0,1125.0,30,1,strict,security_deposit_1,0,10.0,50.0
26021007,75018.0,48.89633,2.34223,Buttes-Montmartre,1,2.0,Entire home/apt,1.5,4.0,Bed,4,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0.36,8,4,0,1.0,1,2.95,5,14,5,5,14,14,5.0,14.0,0,0,flexible,security_deposit_1,0,30.0,95.0
26458338,75017.0,48.8876,2.32302,Batignolles-Monceau,1,2.0,Entire home/apt,1.5,2.0,Bed,5,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.47,10,4,0,1.0,1,3.35,2,1125,2,2,1125,1125,2.0,1125.0,0,0,flexible,security_deposit_0,0,20.0,130.0
40193009,75002.0,48.86765,2.35332,Bourse,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,2.11,9,9,0,51.0,1,6.25,1,1125,3,5,1125,1125,3.1,1125.0,360,1,super_strict,security_deposit_1,1,60.0,60.0
24726164,75002.0,48.86377,2.349,Louvre,0,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.54,11,6,1,1.0,1,2.3,7,1125,7,7,1125,1125,7.0,1125.0,186,0,strict,security_deposit_1,0,40.0,139.0
40610450,75018.0,48.895179999999996,2.3416,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.23,1,1,0,0.0,0,0.43,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,52.0
28406879,75018.0,48.89071,2.36481,Buttes-Montmartre,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1.04,21,11,0,2.0,1,8.09,2,15,2,2,1125,1125,2.0,1125.0,0,1,moderate,security_deposit_1,0,0.0,60.0
35793282,75004.0,48.85696,2.36357,Temple,1,1.0,Entire home/apt,2.0,3.0,Bed,6,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.74,19,19,1,1.0,1,5.4,2,1125,2,2,1125,1125,2.0,1125.0,357,0,strict,security_deposit_1,0,120.0,320.0
39357436,75006.0,48.851890000000004,2.3409400000000002,Luxembourg,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,1,0,0,0,0,,0,0,0,24.0,1,1.2,3,28,1,3,28,28,2.3,28.0,0,1,moderate,security_deposit_1,1,85.0,323.0
40767975,75015.0,48.845459999999996,2.30167,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1.07,5,5,0,1.0,0,0.41,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,84.0
30739511,75015.0,48.83628,2.28824,Vaugirard,1,0.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,1,1,1,0,1,0,0,1,0,2.34,19,19,0,1.0,0,1.42,5,1125,6,6,1125,1125,6.0,1125.0,320,1,strict,security_deposit_n,0,,50.0
23805930,75003.0,48.8626,2.35577,Temple,1,2.0,Entire home/apt,2.0,3.0,Bed,4,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0.31,8,0,0,1.0,1,2.16,2,1125,2,7,1125,1125,4.3,1125.0,364,1,flexible,security_deposit_1,0,99.0,350.0
37109992,75116.0,48.86739,2.28863,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1.17,10,10,0,97.0,1,4.79,4,730,2,9,730,730,5.6,730.0,261,0,strict,security_deposit_1,1,60.0,140.0
12694769,75116.0,48.87301,2.2816,Passy,1,3.0,Entire home/apt,2.0,3.0,Bed,5,1,1,0,1,0,0,1,1,0,1,1,0,0,0,4.13,193,38,0,1.0,1,4.91,1,1125,1,1,1125,1125,1.0,1125.0,303,0,strict,security_deposit_1,0,85.0,406.0
41027719,75017.0,48.890440000000005,2.31858,Batignolles-Monceau,1,1.0,Private room,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0.88,4,4,1,2.0,1,3.15,1,1125,1,1,1125,1125,1.0,1125.0,141,0,strict,security_deposit_n,0,,60.0
11636190,75003.0,48.86701,2.35385,Temple,1,4.0,Entire home/apt,3.5,4.0,Bed,10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.95,43,12,0,7.0,1,5.44,1,1125,1,4,1125,1125,1.6,1125.0,232,1,strict,security_deposit_1,1,170.0,530.0
25219726,75018.0,48.88306,2.34548,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1.14,26,13,0,1.0,1,7.28,4,1125,4,4,1125,1125,4.0,1125.0,0,0,moderate,security_deposit_0,0,30.0,80.0
42417951,75007.0,48.85311,2.3099,Palais-Bourbon,1,2.0,Entire home/apt,2.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,0,2.07,3,1125,3,3,1125,1125,3.0,1125.0,87,0,strict,security_deposit_1,0,70.0,280.0
3655903,75009.0,48.87826,2.33616,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.98,67,12,1,1.0,1,6.5,3,120,3,4,120,120,3.7,120.0,324,0,strict,security_deposit_1,0,70.0,120.0
42113523,75010.0,48.87175,2.36255,Entrepôt,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,0,0,0,0,1,0,,0,0,0,4.0,1,0.26,1,1125,1,1,1125,1125,1.0,1125.0,365,1,strict,security_deposit_1,0,30.0,150.0
39970091,75017.0,48.888059999999996,2.3206599999999997,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1.73,10,10,1,1.0,1,5.12,2,1125,2,2,1125,1125,2.0,1125.0,194,0,moderate,security_deposit_n,0,20.0,80.0
37042401,75010.0,48.86802,2.36091,Temple,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,1,1,0,4.19,39,39,0,1.0,1,0.81,1,1125,1,30,1125,1125,10.2,1125.0,364,0,flexible,security_deposit_1,0,114.0,260.0
36907063,75012.0,48.84798,2.37458,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0.66,6,6,0,1.0,1,0.81,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,82.0
37105616,75011.0,48.85028,2.3793599999999997,Reuilly,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,0,1,1,0,0,0,1,1,1,2.09,19,19,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,80.0
32863322,75011.0,48.86828,2.37745,Popincourt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0.31,4,2,0,292.0,1,7.06,1,1125,1,1,1125,1125,1.0,1125.0,0,1,strict,security_deposit_1,1,18.0,73.0
16282835,75010.0,48.87442,2.3618799999999998,Entrepôt,1,1.0,Entire home/apt,2.0,1.0,Bed,2,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.41,17,13,1,1.0,1,7.29,3,90,3,3,90,90,3.0,90.0,79,0,moderate,security_deposit_1,0,20.0,135.0
27418287,75009.0,48.878859999999996,2.34222,Opéra,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0.48,10,3,0,1.0,1,1.78,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,68.0
23899246,75009.0,48.87055,2.3259,Élysée,1,0.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.72,18,8,1,1.0,1,2.53,6,29,6,6,29,29,6.0,29.0,110,0,strict,security_deposit_0,0,60.0,105.0
37230099,75010.0,48.86923,2.35817,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0.44,4,4,0,1.0,1,0.78,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,58.0
35781385,75010.0,48.87358,2.36489,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.85,9,9,0,0.0,1,5.5,5,1125,5,5,1125,1125,5.0,1125.0,0,0,flexible,security_deposit_1,0,15.0,55.0
33307992,75011.0,48.86915,2.3719,Popincourt,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1.56,19,19,0,1.0,1,3.75,2,120,2,2,120,120,2.0,120.0,172,0,moderate,security_deposit_1,0,15.0,175.0
39428909,75017.0,48.886829999999996,2.31186,Batignolles-Monceau,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0.48,3,3,0,1.0,1,0.57,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,52.0,61.0
20912910,75009.0,48.8776,2.3321099999999997,Opéra,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,1,1,0,1,1,0,0,0,0,0,1,0,3.84,124,43,0,45.0,1,3.66,1,1124,1,2,1124,1124,2.0,1124.0,320,0,moderate,security_deposit_1,1,65.0,159.0
37585285,75002.0,48.87023,2.33997,Bourse,1,3.0,Entire home/apt,2.5,5.0,Bed,8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,,0,0,0,20.0,1,1.91,30,1125,30,30,1125,1125,30.0,1125.0,142,1,strict,security_deposit_1,1,70.0,270.0
5799701,75003.0,48.86425,2.35529,Temple,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1.17,70,5,0,1.0,1,5.13,4,1125,4,4,1125,1125,4.0,1125.0,0,0,moderate,security_deposit_1,0,15.0,80.0
36537429,75015.0,48.84599,2.31868,Luxembourg,1,2.0,Entire home/apt,1.0,3.0,Bed,7,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1.52,14,14,1,2.0,1,4.6,5,10,5,5,10,10,5.0,10.0,0,0,moderate,security_deposit_1,0,45.0,120.0
41700570,75018.0,48.894079999999995,2.34439,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,0,0,0.0,1,6.87,4,1125,4,4,1125,1125,4.0,1125.0,248,0,moderate,security_deposit_0,0,40.0,60.0
37144433,75015.0,48.84839,2.2856400000000003,Vaugirard,1,1.0,Entire home/apt,1.0,2.0,Bed,4,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0.55,5,5,0,1.0,1,0.79,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,64.0,94.0
36015105,75017.0,48.88092,2.30652,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1.44,15,15,0,1.0,1,0.88,1,1125,1,2,1125,1125,1.3,1125.0,0,0,flexible,security_deposit_1,0,49.0,56.0
34780384,75001.0,48.866929999999996,2.33766,Bourse,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1.7,20,20,0,51.0,1,6.25,1,1125,3,5,1125,1125,3.1,1125.0,363,1,super_strict,security_deposit_1,1,75.0,120.0
42528056,75116.0,48.8652,2.29905,Passy,1,1.0,Entire home/apt,1.0,1.0,Bed,2,0,1,1,1,1,1,1,1,0,1,0,0,1,1,,0,0,0,161.0,0,3.65,1,1125,1,3,3,1125,1.9,618.0,365,1,strict,security_deposit_1,1,75.0,354.0
8358228,75001.0,48.8652,2.33474,Louvre,1,2.0,Entire home/apt,2.5,3.0,Bed,4,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0.45,24,4,1,3.0,1,4.67,7,1125,7,7,1125,1125,7.0,1125.0,132,0,strict,security_deposit_1,0,,350.0
4246831,75017.0,48.88534,2.31921,Batignolles-Monceau,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0.36,17,2,0,2.0,0,6.15,5,1125,5,5,1125,1125,5.0,1125.0,0,0,strict,security_deposit_0,0,25.0,75.0
39236681,75002.0,48.86482,2.3490599999999997,Bourse,1,1.0,Entire home/apt,1.5,2.0,Bed,4,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0.31,2,2,0,1.0,1,0.59,2,1125,2,7,1125,1125,4.3,1125.0,3,1,flexible,security_deposit_1,0,63.0,130.0
34748957,75010.0,48.867909999999995,2.36559,Popincourt,1,1.0,Private room,1.5,1.0,Bed,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0.29,2,2,0,2.0,1,1.53,3,1125,3,3,1125,1125,3.0,1125.0,132,1,strict,security_deposit_1,0,40.0,90.0
42803383,75018.0,48.892179999999996,2.33091,Buttes-Montmartre,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,0,1,1,0,0,0,1,0,1,,0,0,0,1.0,1,0.18,1,1125,1,2,1125,1125,1.3,1125.0,46,0,flexible,security_deposit_1,0,61.0,75.0
2201260,75009.0,48.87935,2.35055,Entrepôt,1,0.0,Entire home/apt,1.0,1.0,Bed,4,1,1,1,1,0,1,1,0,0,0,1,0,0,0,6.56,492,76,0,4.0,1,6.46,1,1125,1,1,1125,1125,1.0,1125.0,288,1,strict,security_deposit_1,0,29.0,47.0
37523622,75018.0,48.88485,2.34313,Buttes-Montmartre,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,0,1,0,1,1,0,0,0,1,0,1,,0,0,0,1.0,0,0.76,2,1125,2,7,1125,1125,4.3,1125.0,0,1,flexible,security_deposit_1,0,86.0,129.0
6781128,75009.0,48.87545,2.33643,Opéra,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2.0,119,25,0,1.0,1,4.93,1,1125,1,1,1125,1125,1.0,1125.0,206,0,strict,security_deposit_1,0,40.0,99.0
29413592,75013.0,48.83475,2.35637,Gobelins,1,3.0,Private room,1.0,3.0,Bed,5,1,1,1,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,2.0,1,1.6,2,1125,2,2,1125,1125,2.0,1125.0,90,1,flexible,security_deposit_1,0,40.0,109.0
29673887,75007.0,48.84613,2.31392,Palais-Bourbon,1,1.0,Entire home/apt,1.5,1.0,Bed,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0.17,3,0,0,85.0,1,4.18,2,1125,2,6,1125,1125,4.7,1125.0,0,1,strict,security_deposit_1,1,70.0,152.0
41362508,75003.0,48.8609,2.36121,Temple,1,2.0,Entire home/apt,1.0,3.0,Bed,6,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.0,3,3,0,1.0,1,1.22,2,1125,2,4,1125,1125,2.6,1125.0,256,1,moderate,security_deposit_1,0,80.0,230.0
26495903,75002.0,48.86825,2.3473599999999997,Bourse,1,0.0,Entire home/apt,1.0,2.0,Bed,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,2.52,56,16,0,3.0,1,1.86,2,1125,2,2,1125,1125,2.0,1125.0,51,1,flexible,security_deposit_1,0,19.0,70.0
32858238,75002.0,48.86813,2.35051,Bourse,1,0.0,Entire home/apt,1.0,2.0,Bed,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,4.88,68,59,0,51.0,1,5.21,2,1125,2,3,1125,1125,2.9,1125.0,308,1,flexible,security_deposit_0,1,45.0,93.0
8199688,75005.0,48.84486,2.35432,Panthéon,1,4.0,Entire home/apt,1.0,6.0,Bed,11,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.3,72,13,1,3.0,1,4.7,4,28,2,4,1125,1125,4.0,1125.0,62,1,strict,security_deposit_0,0,120.0,428.0
23711740,75006.0,48.854859999999995,2.3315200000000003,Luxembourg,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,1,1,1,1,1,1,0,0,1,1,2.59,64,18,1,1.0,1,4.09,4,180,4,7,1125,1125,4.2,1125.0,0,0,moderate,security_deposit_1,0,38.0,98.0
13473216,75006.0,48.844359999999995,2.32123,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.74,35,11,0,1.0,0,7.76,2,16,2,2,16,16,2.0,16.0,88,0,strict,security_deposit_1,0,30.0,135.0
40123075,75016.0,48.85605,2.27929,Passy,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1.27,7,7,0,1.0,1,0.5,2,1125,2,7,1125,1125,4.3,1125.0,281,1,flexible,security_deposit_1,0,45.0,66.0
5335327,75015.0,48.83383,2.29867,Vaugirard,1,1.0,Entire home/apt,1.0,1.0,Bed,2,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.21,1,1,0,2.0,0,5.25,10,90,10,10,90,90,10.0,90.0,212,0,strict,security_deposit_n,0,,65.0
6519559,75014.0,48.82515,2.34009,Observatoire,1,1.0,Private room,1.0,2.0,Bed,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1.56,94,4,1,1.0,1,5.64,2,4,2,2,1125,1125,2.0,1125.0,0,0,strict,security_deposit_0,0,0.0,90.0
40893841,75012.0,48.83947,2.3967400000000003,Reuilly,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1.0,1,1,0,0.0,0,0.41,1,1125,1,1,1125,1125,1.0,1125.0,133,0,flexible,security_deposit_n,0,,89.0
33935229,75015.0,48.8434,2.29641,Vaugirard,1,0.0,Entire home/apt,1.0,1.0,Bed,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,4.08,51,50,0,2.0,1,5.26,2,1125,2,2,1125,1125,2.0,1125.0,138,1,strict,security_deposit_n,0,,106.0
19795001,75019.0,48.87392,2.37554,Buttes-Chaumont,1,1.0,Entire home/apt,1.0,1.0,Bed,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,2.74,93,29,0,1.0,1,6.95,3,14,3,3,1125,1125,3.0,1125.0,212,1,flexible,security_deposit_1,0,30.0,70.0
27561496,75014.0,48.83916,2.32172,Observatoire,1,2.0,Entire home/apt,1.0,3.0,Bed,4,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.66,13,10,1,1.0,1,5.83,2,1124,2,2,1125,1125,2.0,1125.0,0,0,moderate,security_deposit_1,0,50.0,130.0
